optrew,optER,valrew,valER,testrew,testER,epoch,norm val rew,norm val er,norm test rew,norm test ER
-24.0649978927,40.9514508929,-50.1934330702,67.7880859375,-50.6427715778,67.998046875,1160,-20.18941871,-5.0585672798,-19.3558917928,-4.5974199288
-23.6026582522,40.7366071429,-50.2092971802,67.8662109375,-50.6393681765,67.919921875,1168,-20.1966870545,-5.0663117135,-19.3544119778,-4.5903024911
-23.2677797258,40.3669084821,-50.1999884129,67.7783203125,-50.6379490852,67.9541015625,1175,-20.1924221239,-5.0575992256,-19.3537949502,-4.5934163701
-22.7992259754,40.5782645089,-50.1956883192,67.822265625,-50.6384825468,67.9443359375,1183,-20.1904519812,-5.0619554695,-19.3540269018,-4.5925266904
-24.007446539,40.3201729911,-50.1985152721,67.8125,-50.6365809202,67.978515625,1189,-20.1917471857,-5.0609874153,-19.3532000655,-4.5956405694
-23.6755413298,40.4234095982,-50.2010830402,67.8271484375,-50.6400949717,67.9541015625,1196,-20.1929236414,-5.0624394966,-19.3547279918,-4.5934163701
-24.4810537509,40.9242466518,-50.1770224094,67.71484375,-50.6236283064,67.9541015625,1204,-20.1818999564,-5.0513068732,-19.3475682077,-4.5934163701
-23.578968949,40.5419921875,-50.1804522991,67.744140625,-50.6261269808,67.9833984375,1212,-20.1834714042,-5.0542110358,-19.3486546431,-4.5960854093
-23.6578004241,40.5678013393,-50.1945671797,67.75390625,-50.6271534443,67.958984375,1219,-20.1899383168,-5.05517909,-19.3491009543,-4.59386121
-24.0201752595,40.5364118304,-50.1969345093,67.802734375,-50.6289918423,67.9638671875,1221,-20.191022939,-5.0600193611,-19.3499002985,-4.5943060498
-23.9041297129,40.6082589286,-50.1883786678,67.7490234375,-50.6223582506,67.9345703125,1229,-20.1871029711,-5.0546950629,-19.3470159814,-4.5916370107
-23.6891048725,40.7310267857,-50.1864320278,67.7587890625,-50.6218807459,67.939453125,1236,-20.1862110932,-5.0556631171,-19.3468083601,-4.5920818505
-23.1930871844,40.0795200893,-50.1769813538,67.744140625,-50.6184632778,67.9736328125,1244,-20.1818811462,-5.0542110358,-19.3453224288,-4.5951957295
-23.7170306431,40.4429408482,-50.170161891,67.744140625,-50.6170015097,68.0029296875,1251,-20.1787567224,-5.0542110358,-19.344686845,-4.5978647687
-23.5287028232,40.7107979911,-50.1720616102,67.744140625,-50.6185905695,68.0029296875,1257,-20.179627103,-5.0542110358,-19.3453777758,-4.5978647687
-23.6786880434,40.52734375,-50.1666894197,67.7294921875,-50.6182528496,68.0029296875,1265,-20.1771657654,-5.0527589545,-19.3452309336,-4.5978647687
-23.7391347332,40.5705915179,-50.1703840256,67.7587890625,-50.6154110432,67.978515625,1272,-20.1788584962,-5.0556631171,-19.3439953027,-4.5956405694
-22.6951784232,40.1422991071,-50.1756398916,67.7392578125,-50.6222165823,67.96875,1280,-20.1812665383,-5.0537270087,-19.3469543833,-4.5947508897
-23.2755030449,40.6689453125,-50.1897779465,67.763671875,-50.6286791801,67.94921875,1288,-20.1877440685,-5.0561471442,-19.3497643515,-4.5929715302
-23.8973131303,40.5894252232,-50.196112752,67.7734375,-50.6397904396,67.98828125,1291,-20.1906464404,-5.0571151985,-19.3545955798,-4.5965302491
-23.8080024153,40.8286830357,-50.1882777929,67.763671875,-50.6348445654,67.94921875,1297,-20.187056754,-5.0561471442,-19.3524450902,-4.5929715302
-23.3425818256,40.4066685268,-50.1899981499,67.783203125,-50.6207741976,67.9736328125,1305,-20.1878449575,-5.0580832527,-19.3463272276,-4.5951957295
-23.9390668175,40.6940569196,-50.1743673325,67.7587890625,-50.6233080864,67.9736328125,1312,-20.180683499,-5.0556631171,-19.3474289745,-4.5951957295
-23.3582203903,40.52734375,-50.1712721586,67.7734375,-50.6126242638,67.9736328125,1320,-20.1792654056,-5.0571151985,-19.3427835978,-4.5951957295
-24.4258980679,40.8803013393,-50.1871431828,67.7978515625,-50.6226926804,67.9736328125,1327,-20.1865369179,-5.059535334,-19.347161393,-4.5951957295
-23.4926436241,40.5705915179,-50.190353775,67.79296875,-50.628198123,67.9736328125,1333,-20.1880078917,-5.0590513069,-19.3495551856,-4.5951957295
-23.5869751692,40.4506138393,-50.1901300907,67.7978515625,-50.6427220583,68.0029296875,1341,-20.1879054079,-5.059535334,-19.3558702615,-4.5978647687
-23.8781037203,40.7861328125,-50.199447608,67.8173828125,-50.6388995171,67.998046875,1348,-20.1921743473,-5.0614714424,-19.3542082024,-4.5974199288
-23.8348299014,40.3362165179,-50.1895454407,67.8125,-50.6405159473,68.0029296875,1356,-20.187637543,-5.0609874153,-19.354911034,-4.5978647687
-23.7229002101,40.5733816964,-50.1905482769,67.7978515625,-50.6389468193,67.9931640625,1360,-20.1880970052,-5.059535334,-19.3542287697,-4.596975089
-23.2773325975,40.4736328125,-50.1928160191,67.8271484375,-50.6291358233,67.978515625,1365,-20.1891360002,-5.0624394966,-19.3499629021,-4.5956405694
-23.1592338294,40.5092075893,-50.1899184227,67.8076171875,-50.6412766218,68.0126953125,1373,-20.1878084295,-5.0605033882,-19.3552417788,-4.5987544484
-23.6003244583,40.4541015625,-50.1875397444,67.783203125,-50.6297277212,67.96875,1381,-20.1867186076,-5.0580832527,-19.3502202621,-4.5947508897
-23.3894365783,40.3717912946,-50.1834518433,67.8125,-50.6215271235,67.96875,1388,-20.1848456836,-5.0609874153,-19.3466546034,-4.5947508897
-23.6001548205,40.7903180804,-50.1759895086,67.7978515625,-50.6146647215,67.9931640625,1396,-20.1814267197,-5.059535334,-19.3436707985,-4.596975089
-23.2410057898,40.6619698661,-50.1707262516,67.802734375,-50.6120183706,67.958984375,1402,-20.1790152914,-5.0600193611,-19.3425201526,-4.59386121
-23.5644992854,40.5796595982,-50.1704707384,67.822265625,-50.6107586384,67.9833984375,1409,-20.1788982247,-5.0619554695,-19.341972415,-4.5960854093
-23.8499045644,40.5294363839,-50.1684651613,67.79296875,-50.6132903576,67.96875,1417,-20.177979344,-5.0590513069,-19.3430732185,-4.5947508897
-23.8462138333,40.4910714286,-50.1802283287,67.841796875,-50.6161428452,67.978515625,1424,-20.1833687892,-5.0638915779,-19.3443134936,-4.5956405694
-23.9435047341,40.7882254464,-50.1803489447,67.8369140625,-50.6199054956,67.998046875,1428,-20.183424051,-5.0634075508,-19.3459495119,-4.5974199288
-23.9052254375,40.3731863839,-50.1690496683,67.8076171875,-50.6132944107,67.98828125,1436,-20.1782471433,-5.0605033882,-19.3430749808,-4.5965302491
-23.4899495717,40.2839006696,-50.1669942856,67.8173828125,-50.6129111052,67.9736328125,1441,-20.1773054435,-5.0614714424,-19.3429083178,-4.5951957295
-23.7204503919,40.5866350446,-50.1745466232,67.7880859375,-50.611324954,68.017578125,1449,-20.1807656434,-5.0585672798,-19.3422186517,-4.5991992883
-24.4005483197,40.8747209821,-50.1686705112,67.7783203125,-50.6114144802,67.9736328125,1457,-20.1780734277,-5.0575992256,-19.3422575782,-4.5951957295
-23.8244023212,40.5517578125,-50.1730102062,67.802734375,-50.6124025106,68.0322265625,1464,-20.1800617143,-5.0600193611,-19.3426871785,-4.6005338078
-23.6377279039,40.3173828125,-50.1661008596,67.7978515625,-50.6082327843,68.0322265625,1472,-20.176896109,-5.059535334,-19.3408741617,-4.6005338078
-23.5175423316,40.5308314732,-50.1683208227,67.861328125,-50.6107231617,68.0322265625,1478,-20.1779132134,-5.0658276864,-19.3419569896,-4.6005338078
-23.9039541828,40.8042689732,-50.1656852961,67.822265625,-50.6127623558,68.0322265625,1485,-20.1767057133,-5.0619554695,-19.3428436408,-4.6005338078
-23.8497342804,40.7331194196,-50.175467515,67.8173828125,-50.6111208916,68.0224609375,1493,-20.1811875617,-5.0614714424,-19.3421299244,-4.5996441281
-23.1789620182,40.2894810268,-50.1688178778,67.8173828125,-50.6121101379,68.0322265625,1497,-20.1781409456,-5.0614714424,-19.3425600534,-4.6005338078
-23.9764832667,40.6256975446,-50.169697547,67.8271484375,-50.6103625059,68.0126953125,1504,-20.1785439772,-5.0624394966,-19.3418001747,-4.5987544484
-23.7199886735,40.4568917411,-50.1660331011,67.8466796875,-50.6060733557,68.0419921875,1510,-20.1768650646,-5.064375605,-19.3399352319,-4.6014234875
-24.0035511264,40.5671037946,-50.1639330387,67.802734375,-50.6053574085,68.017578125,1517,-20.1759028942,-5.0600193611,-19.3396239347,-4.5991992883
-23.9578831089,40.5301339286,-50.1562658072,67.79296875,-50.6070951462,68.0078125,1525,-20.1723900542,-5.0590513069,-19.3403795112,-4.5983096085
-24.1663542011,40.6305803571,-50.1536063433,67.802734375,-50.6072023869,67.98828125,1533,-20.1711715869,-5.0600193611,-19.34042614,-4.5965302491
-24.1730518848,40.7393973214,-50.1584090471,67.8076171875,-50.6052176714,68.0029296875,1540,-20.173372007,-5.0605033882,-19.3395631763,-4.5978647687
-23.0883637492,40.1715959821,-50.152274394,67.8173828125,-50.6040120125,67.9833984375,1546,-20.1705613374,-5.0614714424,-19.3390389501,-4.5960854093
-23.6220165666,40.5768694196,-50.1402071476,67.8515625,-50.6065761089,68.0029296875,1554,-20.1650325745,-5.0648596321,-19.3401538314,-4.5978647687
-23.810506165,40.5189732143,-50.1527721167,67.822265625,-50.6037909985,68.0078125,1561,-20.1707893754,-5.0619554695,-19.3389428522,-4.5983096085
-23.2368469677,40.4017857143,-50.1523908854,67.841796875,-50.599914217,67.939453125,1565,-20.1706147094,-5.0638915779,-19.3372572092,-4.5920818505
-23.9464195775,40.5538504464,-50.150536871,67.8173828125,-50.6031988859,67.9736328125,1573,-20.169765269,-5.0614714424,-19.3386853988,-4.5951957295
-23.4648174209,40.5887276786,-50.157511425,67.822265625,-50.6037041664,68.0126953125,1580,-20.17296075,-5.0619554695,-19.3389050972,-4.5987544484
-23.6782446189,40.6619698661,-50.1484938383,67.8515625,-50.6076206446,67.958984375,1586,-20.1688292275,-5.0648596321,-19.3406080004,-4.59386121
-23.5005710925,40.7470703125,-50.1494598866,67.8125,-50.6079242229,67.9638671875,1593,-20.1692718349,-5.0609874153,-19.3407399978,-4.5943060498
-23.9004259314,40.8279854911,-50.1552778244,67.8271484375,-50.6049961329,67.98828125,1601,-20.1719373973,-5.0624394966,-19.3394668503,-4.5965302491
-23.6310244658,40.7233537946,-50.1531448841,67.802734375,-50.6027065277,67.9638671875,1609,-20.1709601635,-5.0600193611,-19.3384713191,-4.5943060498
-23.8849369028,40.8272879464,-50.1606158495,67.8369140625,-50.6055276871,68.0224609375,1616,-20.1743830816,-5.0634075508,-19.3396979726,-4.5996441281
-23.0881842456,40.5182756696,-50.1725874901,67.8369140625,-50.616036725,68.0029296875,1622,-20.1798680415,-5.0634075508,-19.3442673521,-4.5978647687
-23.6017673412,40.5385044643,-50.1564016104,67.8564453125,-50.6072074175,68.0126953125,1630,-20.1724522742,-5.0653436592,-19.3404283273,-4.5987544484
-23.7755987031,40.5252511161,-50.1606963873,67.8515625,-50.6068514347,68.0078125,1633,-20.1744199811,-5.0648596321,-19.3402735443,-4.5983096085
-23.8457459424,40.4415457589,-50.1528338909,67.822265625,-50.6003733158,67.9638671875,1641,-20.170817678,-5.0619554695,-19.3374568275,-4.5943060498
-23.9388327347,40.6061662946,-50.1316509724,67.7490234375,-50.5998374701,67.9833984375,1649,-20.1611124536,-5.0546950629,-19.3372238393,-4.5960854093
-23.9598027395,40.7700892857,-50.1461149216,67.822265625,-50.5991849422,67.96875,1654,-20.1677392965,-5.0619554695,-19.3369401171,-4.5947508897
-23.5146581552,40.3669084821,-50.1505826712,67.87109375,-50.6042557001,67.998046875,1662,-20.169786253,-5.0667957406,-19.3391449066,-4.5974199288
-24.1587120124,40.6821986607,-50.1492286921,67.8515625,-50.6003423214,67.9736328125,1669,-20.1691659102,-5.0648596321,-19.337443351,-4.5951957295
-23.8317569499,40.5775669643,-50.1516881704,67.8466796875,-50.6015793085,68.02734375,1677,-20.1702927516,-5.064375605,-19.3379811989,-4.600088968
-23.3052217875,40.2225167411,-50.1604129553,67.861328125,-50.6101442337,68.0224609375,1685,-20.1742901231,-5.0658276864,-19.341705269,-4.5996441281
-24.0855349588,40.9591238839,-50.157362771,67.83203125,-50.6106135845,68.02734375,1690,-20.1728926422,-5.0629235237,-19.3419093449,-4.600088968
-23.7059116334,40.6801060268,-50.1520323753,67.880859375,-50.5970090866,67.9736328125,1698,-20.1704504534,-5.0677637948,-19.3359940447,-4.5951957295
-23.9433171268,40.5510602679,-50.1590970993,67.8857421875,-50.6046941996,67.998046875,1702,-20.1736872469,-5.0682478219,-19.3393355683,-4.5974199288
-24.3769579632,40.7317243304,-50.1577387571,67.880859375,-50.6039924145,68.0224609375,1709,-20.1730649051,-5.0677637948,-19.3390304288,-4.5996441281
-24.1608730469,40.5657087054,-50.1603043556,67.87109375,-50.6116525412,67.98828125,1717,-20.1742403667,-5.0667957406,-19.3423610882,-4.5965302491
-23.8645717719,40.3641183036,-50.1436323166,67.841796875,-50.6003946066,68.0224609375,1725,-20.1666018593,-5.0638915779,-19.3374660849,-4.5996441281
-24.3598686614,40.7540457589,-50.1302714348,67.783203125,-50.6059100866,68.017578125,1730,-20.1604804008,-5.0580832527,-19.3398642417,-4.5991992883
-23.2086751763,40.4924665179,-50.1389787197,67.79296875,-50.5944849491,67.978515625,1738,-20.1644697545,-5.0590513069,-19.3348965378,-4.5956405694
-23.584254771,40.6319754464,-50.1514964819,67.900390625,-50.6002574921,67.98828125,1745,-20.170204927,-5.0696999032,-19.3374064668,-4.5965302491
-23.9225352398,40.5126953125,-50.1423367739,67.802734375,-50.5952501535,67.9931640625,1753,-20.1660082899,-5.0600193611,-19.3352292523,-4.596975089
-23.1182866693,40.3313337054,-50.1199627876,67.7978515625,-50.5904138565,68.0078125,1761,-20.1557573626,-5.059535334,-19.3331264074,-4.5983096085
-24.1072596456,40.8921595982,-50.1217620373,67.8076171875,-50.5911212206,68.0126953125,1766,-20.1565817118,-5.0605033882,-19.3334339727,-4.5987544484
-23.688268174,40.7449776786,-50.1200157166,67.783203125,-50.5976453304,68.0322265625,1770,-20.1557816127,-5.0580832527,-19.3362706866,-4.6005338078
-23.943055015,40.5531529018,-50.1227957249,67.8125,-50.5911139011,68.0078125,1778,-20.157055309,-5.0609874153,-19.3334307902,-4.5983096085
-23.8491142013,40.7603236607,-50.1272989988,67.7783203125,-50.5953291655,67.9736328125,1785,-20.1591185414,-5.0575992256,-19.3352636071,-4.5951957295
-24.153021259,40.9040178571,-50.1250463724,67.79296875,-50.5905314684,67.958984375,1793,-20.1580864718,-5.0590513069,-19.3331775456,-4.59386121
-23.4528945965,40.5217633929,-50.1219703197,67.7978515625,-50.595313096,67.9833984375,1799,-20.1566771391,-5.059535334,-19.33525662,-4.5960854093
-23.716293891,40.5008370536,-50.1220908642,67.79296875,-50.5891454935,68.0322265625,1806,-20.156732368,-5.0590513069,-19.3325749172,-4.6005338078
-23.7715860993,40.72265625,-50.1223839045,67.7734375,-50.5696557045,67.9638671875,1814,-20.1568666282,-5.0571151985,-19.3241006646,-4.5943060498
-23.385850639,40.4192243304,-50.1199967623,67.7880859375,-50.5742411852,67.9833984375,1821,-20.1557729285,-5.0585672798,-19.3260944533,-4.5960854093
-23.8443025317,40.8726283482,-50.1178150892,67.763671875,-50.5857899189,68.0126953125,1829,-20.1547733672,-5.0561471442,-19.3311158975,-4.5987544484
-23.6515542831,40.3424944196,-50.1194531679,67.783203125,-50.5743087292,67.98828125,1835,-20.1555238738,-5.0580832527,-19.3261238217,-4.5965302491
-23.768137994,40.4603794643,-50.1166484833,67.7783203125,-50.579462409,68.017578125,1839,-20.1542388718,-5.0575992256,-19.3283646662,-4.5991992883
-23.7123839464,40.6012834821,-50.1197553635,67.763671875,-50.5707373619,67.96875,1846,-20.1556623286,-5.0561471442,-19.3245709743,-4.5947508897
-23.6530877207,40.6375558036,-50.1198807478,67.7587890625,-50.5690804005,68.0126953125,1854,-20.155719775,-5.0556631171,-19.3238505196,-4.5987544484
-23.1146013847,40.3836495536,-50.1213886499,67.763671875,-50.566954565,67.998046875,1861,-20.1564106396,-5.0561471442,-19.3229261963,-4.5974199288
-23.5331463775,40.6954520089,-50.1094981432,67.7685546875,-50.5607392073,67.9443359375,1869,-20.1509628522,-5.0566311713,-19.3202237293,-4.5925266904
-23.5209617764,40.6117466518,-50.120957756,67.802734375,-50.5626351833,67.96875,1875,-20.1562132201,-5.0600193611,-19.3210481087,-4.5947508897
-23.8132119605,40.4520089286,-50.114921236,67.79296875,-50.5630142212,67.9541015625,1882,-20.1534475114,-5.0590513069,-19.3212129161,-4.5934163701
-23.6406664763,40.4736328125,-50.1165254354,67.7783203125,-50.5668862104,67.9638671875,1890,-20.1541824959,-5.0575992256,-19.3228964754,-4.5943060498
-23.9949802761,40.5970982143,-50.1129788876,67.7587890625,-50.5608620882,67.94921875,1897,-20.1525575997,-5.0556631171,-19.3202771585,-4.5929715302
-23.3809925646,40.4241071429,-50.1059505939,67.7392578125,-50.5579664946,67.9248046875,1905,-20.1493374973,-5.0537270087,-19.3190181407,-4.590747331
-23.330858131,40.5378069196,-50.1050546408,67.75390625,-50.5483703136,67.9345703125,1907,-20.1489270049,-5.05517909,-19.3148456757,-4.5916370107
-23.096079659,40.5140904018,-50.0930397987,67.71484375,-50.5451840639,67.9248046875,1915,-20.1434222517,-5.0513068732,-19.3134602793,-4.590747331
-23.5119990613,40.3557477679,-50.0957077742,67.7294921875,-50.5400258303,67.9052734375,1922,-20.1446446187,-5.0527589545,-19.3112174548,-4.5889679715
-24.1866448568,40.4366629464,-50.1040386915,67.7197265625,-50.5509636879,67.9150390625,1930,-20.1484615348,-5.0517909003,-19.3159732872,-4.5898576512
-23.2813063443,40.3996930804,-50.0922325134,67.6708984375,-50.5415249586,67.9052734375,1937,-20.1430523836,-5.0469506292,-19.3118692829,-4.5889679715
-23.7397045838,40.4666573661,-50.0941601992,67.6806640625,-50.5433491945,67.8857421875,1943,-20.1439355775,-5.0479186834,-19.3126624694,-4.5871886121
-23.7074447134,40.4150390625,-50.0902988911,67.6806640625,-50.5410643578,67.87109375,1951,-20.1421664699,-5.0479186834,-19.3116690115,-4.5858540925
-23.5253094405,40.3724888393,-50.0864414692,67.646484375,-50.5293911934,67.861328125,1958,-20.1403991428,-5.0445304937,-19.3065934643,-4.5849644128
-23.8869925916,40.5636160714,-50.0887939215,67.65625,-50.5302012682,67.87109375,1966,-20.1414769489,-5.0454985479,-19.3069456887,-4.5858540925
-23.3411954969,40.3989955357,-50.0871765614,67.7001953125,-50.5383077383,67.8515625,1973,-20.1407359347,-5.0498547919,-19.3104704203,-4.5840747331
-23.6845078975,40.5984933036,-50.0902732134,67.7001953125,-50.5352555513,67.841796875,1977,-20.1421547053,-5.0498547919,-19.3091433149,-4.5831850534
-23.4925881569,40.1834542411,-50.0909869671,67.65625,-50.5351514816,67.8662109375,1983,-20.1424817207,-5.0454985479,-19.3090980649,-4.5854092527
-23.6094489736,40.6284877232,-50.0895222902,67.666015625,-50.5348623276,67.8857421875,1991,-20.1418106603,-5.0464666021,-19.3089723394,-4.5871886121
-24.2141498272,40.6103515625,-50.0865567446,67.6416015625,-50.5370159626,67.8759765625,1998,-20.1404519577,-5.0440464666,-19.3099087501,-4.5862989324
